Chromosome	Start_Position	End_Position	SEQ_ASSAY_ID
4	66217318	66217326	UHN-555-V1
4	66218749	66218757	UHN-555-V1
4	66218823	66218831	UHN-555-V1
4	66230724	66230732	UHN-555-V1
4	66230922	66230930	UHN-555-V1
4	66231639	66231647	UHN-555-V1
4	66231777	66231785	UHN-555-V1
4	66233064	66233072	UHN-555-V1
4	66233144	66233152	UHN-555-V1
4	66242705	66242713	UHN-555-V1
4	66242783	66242791	UHN-555-V1
4	66270081	66270089	UHN-555-V1
4	66279991	66279999	UHN-555-V1
4	66280163	66280171	UHN-555-V1
4	66286148	66286156	UHN-555-V1
4	66286285	66286293	UHN-555-V1
4	66356084	66356092	UHN-555-V1
4	66356432	66356440	UHN-555-V1
4	66361095	66361103	UHN-555-V1
4	66361263	66361271	UHN-555-V1
4	66467348	66467356	UHN-555-V1
4	66468024	66468032	UHN-555-V1
4	66509070	66509078	UHN-555-V1
4	66509147	66509155	UHN-555-V1
4	66535269	66535277	UHN-555-V1
4	74270618	74270646	UHN-555-V1
4	84384057	84384065	UHN-555-V1
4	84384636	84384644	UHN-555-V1
4	84384763	84384771	UHN-555-V1
4	84388693	84388701	UHN-555-V1
4	84391345	84391353	UHN-555-V1
4	84391551	84391559	UHN-555-V1
4	84393364	84393372	UHN-555-V1
4	84393443	84393451	UHN-555-V1
4	84397785	84397793	UHN-555-V1
4	84397834	84397842	UHN-555-V1
4	84403296	84403304	UHN-555-V1
4	84403399	84403407	UHN-555-V1
4	87928578	87928586	UHN-555-V1
4	87967307	87967315	UHN-555-V1
4	87967440	87967448	UHN-555-V1
4	87967836	87967844	UHN-555-V1
4	88005261	88005269	UHN-555-V1
4	88005318	88005326	UHN-555-V1
4	88011125	88011133	UHN-555-V1
4	88011224	88011232	UHN-555-V1
4	88012934	88012942	UHN-555-V1
4	88012983	88012991	UHN-555-V1
4	88016056	88016064	UHN-555-V1
4	88016123	88016131	UHN-555-V1
4	88026769	88026777	UHN-555-V1
4	88026836	88026844	UHN-555-V1
4	88026949	88026957	UHN-555-V1
4	88026999	88027007	UHN-555-V1
4	88029300	88029308	UHN-555-V1
4	88029469	88029477	UHN-555-V1
4	88035508	88035516	UHN-555-V1
4	88036453	88036461	UHN-555-V1
4	88046178	88046186	UHN-555-V1
4	88047240	88047248	UHN-555-V1
4	88047490	88047498	UHN-555-V1
4	88048167	88048175	UHN-555-V1
4	88048271	88048279	UHN-555-V1
4	88048784	88048792	UHN-555-V1
4	88048857	88048865	UHN-555-V1
4	88052224	88052232	UHN-555-V1
4	88052373	88052381	UHN-555-V1
4	88052934	88052942	UHN-555-V1
4	88053018	88053026	UHN-555-V1
4	88053412	88053420	UHN-555-V1
4	88053562	88053570	UHN-555-V1
4	88055848	88055856	UHN-555-V1
4	88056721	88056729	UHN-555-V1
5	112090724	112090732	UHN-555-V1
5	112102012	112102020	UHN-555-V1
5	112102109	112102117	UHN-555-V1
5	112102875	112102883	UHN-555-V1
5	112103089	112103097	UHN-555-V1
5	112111315	112111323	UHN-555-V1
5	112111436	112111444	UHN-555-V1
5	112116476	112116484	UHN-555-V1
5	112116602	112116615	UHN-555-V1
5	112128132	112128140	UHN-555-V1
5	112128228	112128236	UHN-555-V1
5	112136965	112136973	UHN-555-V1
5	112137082	112137090	UHN-555-V1
5	112151181	112151189	UHN-555-V1
5	112151292	112151300	UHN-555-V1
5	112155043	112155051	UHN-555-V1
5	112157582	112157590	UHN-555-V1
5	112157690	112157698	UHN-555-V1
5	112162794	112162802	UHN-555-V1
5	112162946	112162954	UHN-555-V1
5	112163615	112163623	UHN-555-V1
5	112163705	112163713	UHN-555-V1
5	112170637	112170645	UHN-555-V1
5	112170864	112170872	UHN-555-V1
5	112173239	112173247	UHN-555-V1
5	1253948	1253956	UHN-555-V1
5	1254472	1254480	UHN-555-V1
5	1254622	1254630	UHN-555-V1
5	1255391	1255399	UHN-555-V1
5	1255528	1255536	UHN-555-V1
5	1258702	1258710	UHN-555-V1
5	1258776	1258784	UHN-555-V1
5	1260578	1260586	UHN-555-V1
5	1260717	1260725	UHN-555-V1
5	1264709	1264717	UHN-555-V1
5	1266652	1266660	UHN-555-V1
5	1268624	1268632	UHN-555-V1
5	1268750	1268758	UHN-555-V1
5	1271223	1271231	UHN-555-V1
5	1271321	1271329	UHN-555-V1
5	1272289	1272297	UHN-555-V1
5	1272397	1272405	UHN-555-V1
5	1278745	1278753	UHN-555-V1
5	1278913	1278921	UHN-555-V1
5	1279395	1279403	UHN-555-V1
5	1279587	1279595	UHN-555-V1
5	1280262	1280270	UHN-555-V1
5	1280455	1280463	UHN-555-V1
5	1282533	1282541	UHN-555-V1
5	1293417	1293425	UHN-555-V1
5	1294783	1294791	UHN-555-V1
5	1294875	1294883	UHN-555-V1
5	131396563	131396657	UHN-555-V1
5	131396703	131398002	UHN-555-V1
5	131398096	131398216	UHN-555-V1
5	131398262	131398359	UHN-555-V1
5	131893147	131893155	UHN-555-V1
5	131894965	131894973	UHN-555-V1
5	131895061	131895069	UHN-555-V1
5	131911458	131911466	UHN-555-V1
5	131911622	131911630	UHN-555-V1
5	131914998	131915006	UHN-555-V1
5	131915196	131915204	UHN-555-V1
5	131915760	131915768	UHN-555-V1
5	131923243	131923251	UHN-555-V1
5	131923384	131923392	UHN-555-V1
5	131923605	131923613	UHN-555-V1
5	131923783	131923791	UHN-555-V1
5	131924368	131924376	UHN-555-V1
5	131924574	131924582	UHN-555-V1
5	131925312	131925320	UHN-555-V1
5	131925531	131925539	UHN-555-V1
5	131926905	131926913	UHN-555-V1
5	131927100	131927108	UHN-555-V1
5	131927558	131927566	UHN-555-V1
5	131927728	131927736	UHN-555-V1
5	131930550	131930558	UHN-555-V1
5	131930738	131930746	UHN-555-V1
5	131931254	131931262	UHN-555-V1
5	131931504	131931512	UHN-555-V1
5	131938981	131938989	UHN-555-V1
5	131939183	131939191	UHN-555-V1
5	131939601	131939609	UHN-555-V1
5	131939740	131939748	UHN-555-V1
5	131940487	131940495	UHN-555-V1
5	131944296	131944304	UHN-555-V1
5	131944419	131944427	UHN-555-V1
5	131944798	131944806	UHN-555-V1
5	131944903	131944911	UHN-555-V1
5	131944964	131944972	UHN-555-V1
5	131945090	131945098	UHN-555-V1
5	131951684	131951692	UHN-555-V1
5	131951824	131951832	UHN-555-V1
5	131953751	131953759	UHN-555-V1
5	131953988	131953996	UHN-555-V1
5	131972796	131972804	UHN-555-V1
5	131972894	131972902	UHN-555-V1
5	131976353	131976361	UHN-555-V1
5	131976499	131976507	UHN-555-V1
5	131977859	131977867	UHN-555-V1
5	137801759	137801767	UHN-555-V1
5	137802435	137802443	UHN-555-V1
5	138117720	138117728	UHN-555-V1
5	138118855	138118863	UHN-555-V1
5	138119063	138119073	UHN-555-V1
5	138145716	138145724	UHN-555-V1
5	138145895	138145903	UHN-555-V1
5	138147993	138148001	UHN-555-V1
5	138160208	138160216	UHN-555-V1
5	138160490	138160498	UHN-555-V1
5	138163193	138163201	UHN-555-V1
5	138221890	138221898	UHN-555-V1
5	138221983	138221991	UHN-555-V1
5	138223168	138223176	UHN-555-V1
5	138240027	138240035	UHN-555-V1
5	138253420	138253428	UHN-555-V1
5	138253589	138253597	UHN-555-V1
5	138260188	138260196	UHN-555-V1
5	138260401	138260409	UHN-555-V1
5	138260934	138260942	UHN-555-V1
5	138264924	138264932	UHN-555-V1
5	138265047	138265055	UHN-555-V1
5	138266151	138266159	UHN-555-V1
5	138266345	138266353	UHN-555-V1
5	138266508	138266516	UHN-555-V1
5	138268403	138268411	UHN-555-V1
5	138269480	138269488	UHN-555-V1
5	140348918	140349016	UHN-555-V1
5	140358523	140358531	UHN-555-V1
5	140358594	140358602	UHN-555-V1
5	140362049	140362057	UHN-555-V1
5	140362150	140362158	UHN-555-V1
5	140389201	140389209	UHN-555-V1
5	149433789	149433803	UHN-555-V1
5	149433874	149433882	UHN-555-V1
5	149434789	149434797	UHN-555-V1
5	149434901	149434909	UHN-555-V1
5	149435578	149435586	UHN-555-V1
5	149435702	149435710	UHN-555-V1
5	149435771	149435779	UHN-555-V1
5	149435906	149435914	UHN-555-V1
5	149436839	149436847	UHN-555-V1
5	149436949	149436957	UHN-555-V1
5	149437056	149437064	UHN-555-V1
5	149437157	149437165	UHN-555-V1
5	149439252	149439260	UHN-555-V1
5	149439427	149439435	UHN-555-V1
5	149440414	149440422	UHN-555-V1
5	149440537	149440545	UHN-555-V1
5	149441043	149441051	UHN-555-V1
5	149441414	149441422	UHN-555-V1
5	149447767	149447775	UHN-555-V1
5	149447895	149447903	UHN-555-V1
5	149449425	149449433	UHN-555-V1
5	149449628	149449636	UHN-555-V1
5	149449734	149449742	UHN-555-V1
5	149449867	149449875	UHN-555-V1
5	149450008	149450016	UHN-555-V1
5	149450136	149450144	UHN-555-V1
5	149452853	149452861	UHN-555-V1
5	149453058	149453066	UHN-555-V1
5	149457000	149457008	UHN-555-V1
5	149457664	149457672	UHN-555-V1
5	149457813	149457821	UHN-555-V1
5	149459604	149459612	UHN-555-V1
5	149459901	149459909	UHN-555-V1
5	149460319	149460327	UHN-555-V1
5	149460589	149460597	UHN-555-V1
5	149465931	149465939	UHN-555-V1
5	149495511	149497178	UHN-555-V1
5	149497415	149498307	UHN-555-V1
5	149498417	149499027	UHN-555-V1
5	149499131	149499572	UHN-555-V1
5	149499688	149500448	UHN-555-V1
5	149500575	149500764	UHN-555-V1
5	149500887	149501440	UHN-555-V1
5	149504396	149505005	UHN-555-V1
5	149505142	149506080	UHN-555-V1
5	149506179	149509317	UHN-555-V1
5	149509533	149510099	UHN-555-V1
5	149510227	149511539	UHN-555-V1
5	149511659	149512310	UHN-555-V1
5	149512507	149513146	UHN-555-V1
5	149513325	149513441	UHN-555-V1
5	149514581	149515115	UHN-555-V1
5	149515443	149516568	UHN-555-V1
5	149782190	149782681	UHN-555-V1
5	149784332	149784645	UHN-555-V1
5	149786889	149792185	UHN-555-V1
5	170815012	170817052	UHN-555-V1
5	170818805	170819711	UHN-555-V1
5	170819984	170827154	UHN-555-V1
5	170827931	170832303	UHN-555-V1
5	170834780	170837528	UHN-555-V1
5	176516696	176516704	UHN-555-V1
5	176517656	176517664	UHN-555-V1
5	176517735	176517743	UHN-555-V1
5	176518107	176518115	UHN-555-V1
5	176518675	176518683	UHN-555-V1
5	176518811	176518819	UHN-555-V1
5	176519311	176519319	UHN-555-V1
5	176519514	176519522	UHN-555-V1
5	176519636	176519644	UHN-555-V1
5	176520554	176520562	UHN-555-V1
5	176520644	176520652	UHN-555-V1
5	176520778	176520786	UHN-555-V1
5	176522443	176522451	UHN-555-V1
5	176522523	176522531	UHN-555-V1
5	176522726	176522734	UHN-555-V1
5	176523047	176523055	UHN-555-V1
5	176523182	176523190	UHN-555-V1
5	176523277	176523285	UHN-555-V1
5	176523360	176523368	UHN-555-V1
5	176523594	176523602	UHN-555-V1
5	176523744	176523752	UHN-555-V1
5	176524400	176524408	UHN-555-V1
5	176524517	176524525	UHN-555-V1
5	176618874	176618882	UHN-555-V1
5	176619022	176619030	UHN-555-V1
5	176631110	176631118	UHN-555-V1
5	176631295	176631303	UHN-555-V1
5	176636626	176636634	UHN-555-V1
5	176639198	176639206	UHN-555-V1
5	176648007	176648036	UHN-555-V1
5	176662811	176662819	UHN-555-V1
5	176662948	176662956	UHN-555-V1
5	176665227	176665235	UHN-555-V1
5	176665510	176665518	UHN-555-V1
5	176666746	176666754	UHN-555-V1
5	176666868	176666876	UHN-555-V1
5	176671185	176671193	UHN-555-V1
5	176671273	176671281	UHN-555-V1
5	176673668	176673676	UHN-555-V1
5	176673799	176673807	UHN-555-V1
5	176675171	176675179	UHN-555-V1
5	176675327	176675335	UHN-555-V1
5	176678720	176678728	UHN-555-V1
5	176678856	176678864	UHN-555-V1
5	176683941	176683949	UHN-555-V1
5	176684154	176684162	UHN-555-V1
5	176686979	176686987	UHN-555-V1
5	176687171	176687179	UHN-555-V1
5	176694552	176694560	UHN-555-V1
5	176694721	176694729	UHN-555-V1
5	176696592	176696600	UHN-555-V1
5	176696810	176696818	UHN-555-V1
5	176700662	176700670	UHN-555-V1
5	176700787	176700795	UHN-555-V1
5	176707555	176707563	UHN-555-V1
5	176707837	176707845	UHN-555-V1
5	176709455	176709463	UHN-555-V1
5	176709584	176709592	UHN-555-V1
5	176710777	176710785	UHN-555-V1
5	176710931	176710939	UHN-555-V1
5	176715928	176715936	UHN-555-V1
5	176718944	176718952	UHN-555-V1
5	176719161	176719169	UHN-555-V1
5	176720822	176720830	UHN-555-V1
5	180035286	180035294	UHN-555-V1
5	180035957	180035965	UHN-555-V1
5	180037027	180037035	UHN-555-V1
5	180038320	180038328	UHN-555-V1
5	180039613	180039621	UHN-555-V1
5	180040000	180040008	UHN-555-V1
5	180041181	180041189	UHN-555-V1
5	180043356	180043364	UHN-555-V1
5	180043491	180043499	UHN-555-V1
5	180043889	180043897	UHN-555-V1
5	180043996	180044004	UHN-555-V1
5	180045759	180045767	UHN-555-V1
5	180046242	180046250	UHN-555-V1
5	180046771	180046779	UHN-555-V1
5	180047162	180047170	UHN-555-V1
5	180047310	180047318	UHN-555-V1
5	180047598	180047606	UHN-555-V1
5	180047717	180047725	UHN-555-V1
5	180047865	180047873	UHN-555-V1
5	180048254	180048262	UHN-555-V1
5	180048531	180048539	UHN-555-V1
5	180048906	180048914	UHN-555-V1
5	180049720	180049728	UHN-555-V1
5	180049841	180049849	UHN-555-V1
5	180050924	180050932	UHN-555-V1
5	180051063	180051071	UHN-555-V1
5	180052858	180052866	UHN-555-V1
5	180053033	180053041	UHN-555-V1
5	180053100	180053108	UHN-555-V1
5	180053267	180053275	UHN-555-V1
5	180055871	180055879	UHN-555-V1
5	180056001	180056009	UHN-555-V1
5	180056248	180056256	UHN-555-V1
5	180056429	180056437	UHN-555-V1
5	180056685	180056693	UHN-555-V1
5	180056837	180056845	UHN-555-V1
5	180056932	180056940	UHN-555-V1
5	180057107	180057115	UHN-555-V1
5	180057214	180057222	UHN-555-V1
5	180057339	180057347	UHN-555-V1
5	180057544	180057552	UHN-555-V1
5	180057801	180057809	UHN-555-V1
5	180058671	180058679	UHN-555-V1
5	180058780	180058788	UHN-555-V1
5	180076477	180076485	UHN-555-V1
5	218535	218543	UHN-555-V1
5	223586	223594	UHN-555-V1
5	223685	223693	UHN-555-V1
5	224464	224472	UHN-555-V1
5	225523	225531	UHN-555-V1
5	225679	225687	UHN-555-V1
5	226164	226172	UHN-555-V1
5	228450	228458	UHN-555-V1
5	230980	230988	UHN-555-V1
5	231117	231125	UHN-555-V1
5	233581	233589	UHN-555-V1
5	236716	236724	UHN-555-V1
5	240462	240470	UHN-555-V1
5	240593	240601	UHN-555-V1
5	251220	251228	UHN-555-V1
5	251441	251450	UHN-555-V1
5	254623	254631	UHN-555-V1
5	256438	256446	UHN-555-V1
5	35857163	35857171	UHN-555-V1
5	35860943	35860951	UHN-555-V1
5	35861094	35861102	UHN-555-V1
5	35867397	35867405	UHN-555-V1
5	35871147	35871155	UHN-555-V1
5	35871317	35871325	UHN-555-V1
5	35873752	35873760	UHN-555-V1
5	35874540	35874548	UHN-555-V1
5	35874646	35874654	UHN-555-V1
5	35876074	35876082	UHN-555-V1
5	37816239	37816247	UHN-555-V1
5	37834737	37834745	UHN-555-V1
5	38482322	38482330	UHN-555-V1
5	38482680	38482688	UHN-555-V1
5	38482771	38482779	UHN-555-V1
5	38484866	38484874	UHN-555-V1
5	38484972	38484980	UHN-555-V1
5	38486084	38486092	UHN-555-V1
5	38489169	38489177	UHN-555-V1
5	38489349	38489357	UHN-555-V1
5	38490281	38490289	UHN-555-V1
5	38490395	38490403	UHN-555-V1
5	38493697	38493705	UHN-555-V1
5	38493889	38493897	UHN-555-V1
5	38496473	38496481	UHN-555-V1
5	38496699	38496707	UHN-555-V1
5	38499604	38499612	UHN-555-V1
5	38499687	38499695	UHN-555-V1
5	38502728	38502736	UHN-555-V1
5	38502903	38502911	UHN-555-V1
5	38504067	38504075	UHN-555-V1
5	38504225	38504233	UHN-555-V1
5	38505996	38506004	UHN-555-V1
5	38506178	38506186	UHN-555-V1
5	38506594	38506602	UHN-555-V1
5	38506736	38506744	UHN-555-V1
5	38510555	38510563	UHN-555-V1
5	38510822	38510830	UHN-555-V1
5	38511881	38511889	UHN-555-V1
5	38512068	38512076	UHN-555-V1
5	38523510	38523518	UHN-555-V1
5	38523686	38523694	UHN-555-V1
5	38527246	38527254	UHN-555-V1
5	38527398	38527406	UHN-555-V1
5	38528944	38528952	UHN-555-V1
5	38530597	38530605	UHN-555-V1
5	38942482	38942490	UHN-555-V1
5	38942924	38942932	UHN-555-V1
5	38944537	38944545	UHN-555-V1
5	38944673	38944681	UHN-555-V1
5	38945004	38945012	UHN-555-V1
5	38945828	38945836	UHN-555-V1
5	38946559	38946567	UHN-555-V1
5	38946656	38946664	UHN-555-V1
5	38947355	38947363	UHN-555-V1
5	38947545	38947553	UHN-555-V1
5	38949447	38949455	UHN-555-V1
5	38949531	38949539	UHN-555-V1
5	38949803	38949811	UHN-555-V1
5	38950824	38950832	UHN-555-V1
5	38952287	38952295	UHN-555-V1
5	38952529	38952537	UHN-555-V1
5	38953076	38953084	UHN-555-V1
5	38953195	38953203	UHN-555-V1
5	38953552	38953560	UHN-555-V1
5	38953657	38953665	UHN-555-V1
5	38955686	38955694	UHN-555-V1
5	38955808	38955816	UHN-555-V1
5	38957743	38957751	UHN-555-V1
5	38957834	38957842	UHN-555-V1
5	38958534	38958542	UHN-555-V1
5	38958623	38958631	UHN-555-V1
5	38958758	38958766	UHN-555-V1
5	38958935	38958943	UHN-555-V1
5	38959286	38959294	UHN-555-V1
5	38959870	38959878	UHN-555-V1
5	38960082	38960090	UHN-555-V1
5	38960489	38960497	UHN-555-V1
5	38960637	38960645	UHN-555-V1
5	38962406	38962414	UHN-555-V1
5	38962465	38962473	UHN-555-V1
5	38962576	38962584	UHN-555-V1
5	38962690	38962698	UHN-555-V1
5	38962967	38962975	UHN-555-V1
5	38963145	38963153	UHN-555-V1
5	38964883	38964891	UHN-555-V1
5	38964996	38965004	UHN-555-V1
5	38966732	38966740	UHN-555-V1
5	38966825	38966833	UHN-555-V1
5	38967331	38967339	UHN-555-V1
5	38967428	38967436	UHN-555-V1
5	38967531	38967539	UHN-555-V1
5	38968034	38968042	UHN-555-V1
5	38968134	38968142	UHN-555-V1
5	38972063	38972071	UHN-555-V1
5	38975628	38975636	UHN-555-V1
5	38975708	38975716	UHN-555-V1
5	38978674	38978682	UHN-555-V1
5	38978754	38978762	UHN-555-V1
5	38982140	38982148	UHN-555-V1
5	38991040	38991048	UHN-555-V1
5	38991179	38991187	UHN-555-V1
5	38996910	38996918	UHN-555-V1
5	38996986	38996994	UHN-555-V1
5	39002626	39002634	UHN-555-V1
5	39002770	39002778	UHN-555-V1
5	39003649	39003657	UHN-555-V1
5	39003726	39003734	UHN-555-V1
5	39021130	39021138	UHN-555-V1
5	39021240	39021248	UHN-555-V1
5	39074202	39074210	UHN-555-V1
5	39074262	39074270	UHN-555-V1
5	39074420	39074428	UHN-555-V1
5	44305296	44305304	UHN-555-V1
5	44310518	44310526	UHN-555-V1
5	44310634	44310642	UHN-555-V1
5	44388449	44388457	UHN-555-V1
5	55237649	55237657	UHN-555-V1
5	55238487	55238495	UHN-555-V1
5	55238581	55238589	UHN-555-V1
5	55243309	55243318	UHN-555-V1
5	55246007	55246041	UHN-555-V1
5	55247281	55247289	UHN-555-V1
5	55247746	55247754	UHN-555-V1
5	55247905	55247913	UHN-555-V1
5	55248067	55248075	UHN-555-V1
5	55248181	55248189	UHN-555-V1
5	55250627	55250635	UHN-555-V1
5	55250822	55250830	UHN-555-V1
5	55252065	55252073	UHN-555-V1
5	55253026	55253034	UHN-555-V1
5	55253121	55253129	UHN-555-V1
5	55256219	55256227	UHN-555-V1
5	55256391	55256399	UHN-555-V1
5	55259169	55259177	UHN-555-V1
5	55259336	55259344	UHN-555-V1
5	55259963	55259971	UHN-555-V1
5	55260142	55260150	UHN-555-V1
5	55264093	55264101	UHN-555-V1
5	55264226	55264234	UHN-555-V1
5	55265367	55265375	UHN-555-V1
5	55265685	55265693	UHN-555-V1
5	55272032	55272040	UHN-555-V1
5	56111884	56111892	UHN-555-V1
5	56152416	56152424	UHN-555-V1
5	56152579	56152587	UHN-555-V1
5	56155744	56155752	UHN-555-V1
5	56160550	56160558	UHN-555-V1
5	56160763	56160771	UHN-555-V1
5	56161156	56161164	UHN-555-V1
5	56161285	56161293	UHN-555-V1
5	56161645	56161653	UHN-555-V1
5	56161806	56161814	UHN-555-V1
5	56167726	56167734	UHN-555-V1
5	56167860	56167868	UHN-555-V1
5	56168457	56168465	UHN-555-V1
5	56168551	56168559	UHN-555-V1
5	56168641	56168649	UHN-555-V1
5	56168834	56168842	UHN-555-V1
5	56170848	56170856	UHN-555-V1
5	56171139	56171147	UHN-555-V1
5	56174796	56174804	UHN-555-V1
5	56174930	56174938	UHN-555-V1
5	56176527	56176535	UHN-555-V1
5	56176631	56176639	UHN-555-V1
5	56176899	56176907	UHN-555-V1
5	56177101	56177109	UHN-555-V1
5	56177386	56177394	UHN-555-V1
5	56178695	56178703	UHN-555-V1
5	56179343	56179351	UHN-555-V1
5	56179508	56179516	UHN-555-V1
5	56180480	56180488	UHN-555-V1
5	56180655	56180663	UHN-555-V1
5	56181748	56181756	UHN-555-V1
5	56181892	56181900	UHN-555-V1
5	56183194	56183202	UHN-555-V1
5	56184186	56184194	UHN-555-V1
5	56189347	56189355	UHN-555-V1
5	67522839	67522847	UHN-555-V1
5	67569207	67569215	UHN-555-V1
5	67569756	67569764	UHN-555-V1
5	67569843	67569851	UHN-555-V1
5	67575419	67575427	UHN-555-V1
5	67575563	67575571	UHN-555-V1
5	67576559	67576567	UHN-555-V1
5	67576744	67576752	UHN-555-V1
5	67576836	67576844	UHN-555-V1
5	67588191	67588199	UHN-555-V1
5	67589313	67589321	UHN-555-V1
5	67589526	67589534	UHN-555-V1
5	67589664	67589672	UHN-555-V1
5	67590353	67590361	UHN-555-V1
5	67590508	67590516	UHN-555-V1
5	67590965	67590973	UHN-555-V1
5	67591154	67591162	UHN-555-V1
5	67591237	67591245	UHN-555-V1
5	67592171	67592179	UHN-555-V1
5	67593229	67593237	UHN-555-V1
5	7870139	7870179	UHN-555-V1
5	7871038	7871046	UHN-555-V1
5	7873475	7873483	UHN-555-V1
5	7873641	7873649	UHN-555-V1
5	7875490	7875498	UHN-555-V1
5	7878046	7878054	UHN-555-V1
5	7878437	7878445	UHN-555-V1
5	7883257	7883265	UHN-555-V1
5	7883392	7883400	UHN-555-V1
5	7885803	7885811	UHN-555-V1
5	7885969	7885977	UHN-555-V1
5	7886818	7886826	UHN-555-V1
5	7889197	7889205	UHN-555-V1
5	7889390	7889398	UHN-555-V1
5	7891529	7891537	UHN-555-V1
5	7892829	7892837	UHN-555-V1
5	7895836	7895844	UHN-555-V1
5	7895967	7895975	UHN-555-V1
5	7897071	7897079	UHN-555-V1
5	7897167	7897175	UHN-555-V1
5	7897362	7897370	UHN-555-V1
5	7900016	7900024	UHN-555-V1
6	106534472	106534480	UHN-555-V1
6	106536065	106536073	UHN-555-V1
6	106536326	106536334	UHN-555-V1
6	106543479	106543487	UHN-555-V1
6	106547164	106547172	UHN-555-V1
6	106552689	106552697	UHN-555-V1
6	106553810	106553818	UHN-555-V1
6	106554235	106554243	UHN-555-V1
6	106554376	106554384	UHN-555-V1
6	106554775	106554783	UHN-555-V1
6	108883034	108883042	UHN-555-V1
6	108984647	108984655	UHN-555-V1
6	112375610	112375618	UHN-555-V1
6	112382183	112382191	UHN-555-V1
6	112385947	112385955	UHN-555-V1
6	112386202	112386210	UHN-555-V1
6	112389397	112389405	UHN-555-V1
6	112389603	112389611	UHN-555-V1
6	112390531	112390539	UHN-555-V1
6	117630093	117631241	UHN-555-V1
6	117631446	117632180	UHN-555-V1
6	117632282	117638303	UHN-555-V1
6	117638437	117639348	UHN-555-V1
6	117639417	117641028	UHN-555-V1
6	117642559	117645492	UHN-555-V1
6	117645580	117647384	UHN-555-V1
6	117650611	117658332	UHN-555-V1
6	117658505	117662295	UHN-555-V1
6	117662476	117662560	UHN-555-V1
6	117662797	117663560	UHN-555-V1
6	117663709	117665220	UHN-555-V1
6	117665427	117674150	UHN-555-V1
6	117674334	117677789	UHN-555-V1
6	117678080	117678964	UHN-555-V1
6	117679174	117680969	UHN-555-V1
6	117681176	117681502	UHN-555-V1
6	117681570	117683763	UHN-555-V1
6	117684030	117686220	UHN-555-V1
6	117686369	117686741	UHN-555-V1
6	117686906	117687236	UHN-555-V1
6	117687455	117700219	UHN-555-V1
6	117700324	117704477	UHN-555-V1
6	117704673	117706843	UHN-555-V1
6	117707026	117708049	UHN-555-V1
6	117708164	117708940	UHN-555-V1
6	117709199	117710510	UHN-555-V1
6	117711011	117714384	UHN-555-V1
6	117714486	117715322	UHN-555-V1
6	117715511	117715776	UHN-555-V1
6	117715903	117717348	UHN-555-V1
6	117717429	117718075	UHN-555-V1
6	117718281	117724299	UHN-555-V1
6	117724442	117725440	UHN-555-V1
6	117725593	117730742	UHN-555-V1
6	117737482	117739622	UHN-555-V1
6	117739671	117746694	UHN-555-V1
6	135502676	135502684	UHN-555-V1
6	135507160	135507168	UHN-555-V1
6	135508959	135508969	UHN-555-V1
6	135509045	135509053	UHN-555-V1
6	135510918	135510926	UHN-555-V1
6	135511023	135511031	UHN-555-V1
6	135511254	135511262	UHN-555-V1
6	135511487	135511495	UHN-555-V1
6	135513451	135513459	UHN-555-V1
6	135513698	135513706	UHN-555-V1
6	135514965	135514973	UHN-555-V1
6	135515058	135515066	UHN-555-V1
6	135515483	135515491	UHN-555-V1
6	135516875	135516883	UHN-555-V1
6	135517142	135517150	UHN-555-V1
6	135518463	135518471	UHN-555-V1
6	135520035	135520043	UHN-555-V1
6	135520190	135520198	UHN-555-V1
6	135521212	135521220	UHN-555-V1
6	135521339	135521347	UHN-555-V1
6	135521417	135521425	UHN-555-V1
6	135522766	135522774	UHN-555-V1
6	135522889	135522897	UHN-555-V1
6	135524344	135524352	UHN-555-V1
6	135538991	135538999	UHN-555-V1
6	138192661	138192669	UHN-555-V1
6	138195971	138195979	UHN-555-V1
6	138196174	138196182	UHN-555-V1
6	138196814	138196822	UHN-555-V1
6	138197305	138197313	UHN-555-V1
6	138197402	138197427	UHN-555-V1
6	138198202	138198210	UHN-555-V1
6	138198395	138198403	UHN-555-V1
6	138199558	138199566	UHN-555-V1
6	138200490	138200498	UHN-555-V1
6	138201197	138201205	UHN-555-V1
6	138201391	138201399	UHN-555-V1
6	138202161	138202169	UHN-555-V1
6	152129501	152129509	UHN-555-V1
6	152163721	152163729	UHN-555-V1
6	152163924	152163932	UHN-555-V1
6	152201779	152201787	UHN-555-V1
6	152201908	152201916	UHN-555-V1
6	152265297	152265305	UHN-555-V1
6	152265645	152265653	UHN-555-V1
6	152332780	152332788	UHN-555-V1
6	152332931	152332939	UHN-555-V1
6	152382115	152382123	UHN-555-V1
6	152382261	152382269	UHN-555-V1
6	152415509	152415517	UHN-555-V1
6	152415705	152415713	UHN-555-V1
6	152419856	152419864	UHN-555-V1
6	152443813	152443821	UHN-555-V1
6	152451844	152451852	UHN-555-V1
6	152451915	152451923	UHN-555-V1
6	152453246	152453254	UHN-555-V1
6	152453351	152453359	UHN-555-V1
6	152454400	152454408	UHN-555-V1
6	152456369	152456377	UHN-555-V1
6	152457742	152457750	UHN-555-V1
6	152457955	152457963	UHN-555-V1
6	152461074	152461082	UHN-555-V1
6	152461298	152461306	UHN-555-V1
6	152462327	152462335	UHN-555-V1
6	152462466	152462474	UHN-555-V1
6	152464747	152464755	UHN-555-V1
6	152469515	152469523	UHN-555-V1
